date,ticker,followers_count_sum,p_neg_mean,polarity_mean,tweet_count,p_pos_mean,favorites_sum,retweets_sum
2015-05-13,eem,197986.0,0.3100592230026958,0.04529526029526538,78,0.6899407769972947,31.0,13.0
2015-05-13,hyg,180529.0,0.27678713206532185,0.06780784970238438,64,0.7232128679347033,12.0,8.0
2015-05-14,eem,297505.0,0.25777448741239056,0.04056218472885471,117,0.7422255125875955,15.0,4.0
2015-05-14,hyg,391093.0,0.2507555046996333,0.037150537634411826,93,0.749244495300398,16.0,16.0
2015-05-15,eem,507496.0,0.2973496387753766,0.009096877265078343,217,0.7026503612246211,15.0,12.0
2015-05-15,hyg,299858.0,0.28082722399739735,0.04166575313862481,129,0.7191727760025817,10.0,4.0
2015-05-16,eem,444676.0,0.3054750501405882,0.018985188674309844,193,0.694524949859411,12.0,21.0
2015-05-16,hyg,301456.0,0.2815197099641129,0.03356725146199649,114,0.7184802900359039,5.0,2.0
2015-05-17,eem,464245.0,0.29502947512512245,0.007403610573821701,235,0.7049705248748702,12.0,20.0
2015-05-17,hyg,259286.0,0.306282175228654,0.03273233486943549,124,0.6937178247713511,5.0,0.0
2015-05-18,eem,291916.0,0.29158384907916746,-0.001178250761584722,144,0.7084161509208253,18.0,14.0
2015-05-18,hyg,406257.0,0.28596934699891907,0.05951754385965579,95,0.7140306530010762,4.0,4.0
2015-05-19,eem,1077598.0,0.28193011035909904,0.028359071484068583,156,0.7180698896408969,19.0,11.0
2015-05-19,hyg,439649.0,0.24888896023292656,0.042012012012020726,111,0.7511110397670543,6.0,8.0
2015-05-20,eem,450260.0,0.25413162136041784,0.012519201228880183,217,0.7458683786395901,13.0,10.0
2015-05-20,hyg,389045.0,0.2588351480759587,0.02433734939759036,166,0.7411648519240429,7.0,3.0
2015-05-21,eem,457617.0,0.2890457482541938,0.01234024455076421,190,0.710954251745821,6.0,7.0
2015-05-21,hyg,366628.0,0.23426591169025146,0.024296982167349386,162,0.7657340883097359,10.0,9.0
2015-05-22,eem,419846.0,0.2674057594679758,0.011125852432956851,197,0.732594240532029,7.0,16.0
2015-05-22,hyg,257428.0,0.2598060989500848,0.0198355555555544,125,0.7401939010499179,5.0,3.0
2015-05-23,eem,191312.0,0.3361628955115307,0.0156944444444375,64,0.6638371044884669,8.0,16.0
2015-05-23,hyg,199791.0,0.31197824396000085,0.013361742424245454,88,0.6880217560400272,10.0,0.0
2015-05-24,eem,36778.0,0.24528829483102502,0.08645833333327499,8,0.7547117051690001,1.0,2.0
2015-05-24,hyg,23762.0,0.36620308505993,0.12041666666669999,10,0.6337969149401,4.0,1.0
2015-05-25,eem,691807.0,0.35356848460692747,0.013106902356900912,330,0.646431515393072,4.0,6.0
2015-05-25,hyg,369514.0,0.31312169165665077,0.024621621621624325,185,0.6868783083433455,3.0,1.0
2015-05-26,eem,510248.0,0.3242655309682062,0.006657537819504696,213,0.6757344690317806,9.0,4.0
2015-05-26,hyg,218327.0,0.3106936219321877,0.03479902329076034,121,0.689306378067827,5.0,4.0
2015-05-27,eem,744635.0,0.3433486969487267,0.018153331787260408,245,0.6566513030512701,10.0,9.0
2015-05-27,hyg,403061.0,0.3175368697642169,0.0325230202578337,181,0.6824631302357955,4.0,3.0
2015-05-28,eem,641144.0,0.3354981334049416,0.012241352923170823,330,0.6645018665950652,8.0,6.0
2015-05-28,hyg,476135.0,0.31862305717223693,0.02379190794775714,231,0.6813769428277663,7.0,5.0
2015-05-29,eem,749817.0,0.35190342193520807,0.013410160234264494,307,0.6480965780647938,13.0,8.0
2015-05-29,hyg,424036.0,0.29192772311494203,0.030259576568483455,191,0.7080722768850479,9.0,7.0
2015-05-30,eem,776929.0,0.3298481282354938,0.01939091915836213,301,0.6701518717645129,14.0,24.0
2015-05-30,hyg,419957.0,0.3131599593494417,0.020026819923369656,145,0.6868400406505519,7.0,6.0
2015-05-31,eem,488792.0,0.3413636806366999,0.004288766788767034,273,0.6586363193633067,14.0,19.0
2015-05-31,hyg,321868.0,0.30736310429687314,0.03351984126984143,140,0.692636895703127,8.0,2.0
2015-06-01,eem,1358423.0,0.3473143037143192,0.009652625654132533,332,0.6526856962856844,32.0,29.0
2015-06-01,hyg,457968.0,0.3158372726683536,0.0026208271051309413,223,0.6841627273316587,5.0,3.0
2015-06-02,eem,737807.0,0.3044901237025639,0.01456582461303633,278,0.6955098762974425,10.0,26.0
2015-06-02,hyg,520283.0,0.2881901260205097,0.02731687172476842,190,0.7118098739795106,13.0,11.0
2015-06-03,eem,717823.0,0.3327592207764055,0.023127601897572205,313,0.6672407792235845,17.0,24.0
2015-06-03,hyg,740075.0,0.304107800040456,0.021478795895461908,252,0.6958921999595513,17.0,14.0
2015-06-04,eem,1112302.0,0.3367343431467717,0.020455145782984668,326,0.663265656853239,8.0,9.0
2015-06-04,hyg,628300.0,0.30812867271598615,0.01776393555311456,268,0.6918713272840188,16.0,11.0
2015-06-05,eem,399550.0,0.3348185587811262,0.0022621564482065127,215,0.665181441218875,21.0,11.0
2015-06-05,hyg,406577.0,0.29171020490211885,0.02431720351212373,177,0.7082897950978742,22.0,16.0
2015-06-06,eem,41109.0,0.3310609361915555,0.03240740740741111,9,0.6689390638084445,3.0,3.0
2015-06-06,hyg,4251.0,0.21735080809492496,0.2125,4,0.782649191905,1.0,3.0
2015-06-07,eem,286298.0,0.3596707426213704,0.020961682945157028,121,0.6403292573786323,7.0,9.0
2015-06-07,hyg,98955.0,0.3451557200829167,0.057048611111125,48,0.6548442799171085,1.0,1.0
2015-06-08,eem,610496.0,0.33786859707348127,0.00902435002950584,291,0.6621314029265155,17.0,19.0
2015-06-08,hyg,598604.0,0.3052026326875926,0.01777707631874583,216,0.694797367312413,5.0,12.0
2015-06-09,eem,915490.0,0.30496268303825,0.0022631327398257074,354,0.6950373169617489,26.0,14.0
2015-06-09,hyg,592382.0,0.28670478659506676,0.012189188222245873,242,0.713295213404948,13.0,7.0
2015-06-10,eem,565505.0,0.3133661873940457,0.018586993101127915,283,0.6866338126059603,26.0,8.0
2015-06-10,hyg,409291.0,0.29247052444912564,0.013682983682986065,208,0.7075294755508625,21.0,7.0
2015-06-11,eem,575246.0,0.3011665706860343,0.005696626761441412,297,0.6988334293139514,8.0,9.0
2015-06-11,hyg,573268.0,0.28754509275136536,0.014093632264840469,257,0.7124549072486419,9.0,5.0
2015-06-12,eem,497197.0,0.28981385855887165,0.010085467620368022,197,0.7101861414411232,25.0,9.0
2015-06-12,hyg,418609.0,0.2726367271459417,0.022298474945535295,153,0.7273632728540391,41.0,39.0
2015-06-13,eem,148933.0,0.3116856405847373,0.03098870056497119,59,0.6883143594152541,7.0,7.0
2015-06-13,hyg,21904.0,0.3124202125430572,-0.03928571428571429,7,0.6875797874570001,4.0,2.0
2015-06-14,eem,467713.0,0.318481758127185,0.013921568627451133,221,0.6815182418728039,6.0,9.0
2015-06-14,hyg,152475.0,0.2744204190144819,0.04504784688996421,95,0.7255795809854895,4.0,2.0
2015-06-15,eem,1366337.0,0.3173313890694278,0.017655858880351316,343,0.6826686109305775,15.0,10.0
2015-06-15,hyg,582259.0,0.29322963442757366,0.006803069985566442,250,0.7067703655724275,22.0,14.0
2015-06-16,eem,680065.0,0.33767069412382156,0.014813432835820898,268,0.6623293058761772,20.0,10.0
2015-06-16,hyg,530057.0,0.31847888533077867,0.024365594722739834,231,0.6815211146692283,16.0,12.0
2015-06-17,eem,793412.0,0.31389354724751695,0.02015900700038608,316,0.6861064527524834,15.0,16.0
2015-06-17,hyg,621932.0,0.2710021889345555,0.00953257269046761,247,0.728997811065441,10.0,4.0
2015-06-18,eem,604755.0,0.33238930064962263,0.017947374984410434,324,0.6676106993503617,4.0,9.0
2015-06-18,hyg,756218.0,0.2984765214896828,0.02290101721439965,284,0.7015234785103198,16.0,15.0
2015-06-19,eem,583748.0,0.31724109012433943,0.016443747823059875,319,0.6827589098756577,7.0,12.0
2015-06-19,hyg,593061.0,0.3052217691445585,0.010174272367952179,253,0.6947782308554461,11.0,10.0
2015-06-20,eem,543253.0,0.351386728252123,0.00756410256410366,273,0.6486132717478836,2.0,12.0
2015-06-20,hyg,377146.0,0.31256506399850276,0.022570806100217,153,0.6874349360015162,2.0,4.0
2015-06-21,eem,367987.0,0.3092247213917086,0.017037443076406932,231,0.6907752786083117,7.0,9.0
2015-06-21,hyg,247505.0,0.30553227634905905,0.022093795093798097,105,0.6944677236509601,5.0,3.0
2015-06-22,eem,751477.0,0.31439728006115314,0.010973004380086138,339,0.6856027199388556,5.0,9.0
2015-06-22,hyg,423639.0,0.2811322355608762,0.014523433385991947,211,0.7188677644391291,13.0,6.0
2015-06-23,eem,408530.0,0.33583494577780443,0.01828145150609324,207,0.6641650542221893,9.0,15.0
2015-06-23,hyg,311214.0,0.30662609299608834,0.03286583786584183,143,0.693373907003917,7.0,9.0
2015-06-24,eem,736543.0,0.31758422471743974,0.013750748180010607,311,0.6824157752825547,30.0,27.0
2015-06-24,hyg,704648.0,0.30686303117907465,0.017591411564625358,280,0.6931369688209262,17.0,20.0
2015-06-25,eem,560523.0,0.3056986908173393,-0.0008446455505262436,221,0.6943013091826564,14.0,17.0
2015-06-25,hyg,327502.0,0.3157458587208145,0.027750979179544288,140,0.6842541412791908,18.0,13.0
2015-06-26,eem,514345.0,0.32159029755233637,0.022619395711498683,228,0.6784097024476494,5.0,10.0
2015-06-26,hyg,432750.0,0.2803439884190375,0.018865373309817465,189,0.7196560115809526,12.0,10.0
2015-06-27,eem,487497.0,0.3258788108805095,0.005659574468085107,235,0.6741211891195056,10.0,11.0
2015-06-27,hyg,314076.0,0.2949519626021842,0.018974358974365738,143,0.7050480373978458,4.0,4.0
2015-06-28,eem,498316.0,0.3171707255134469,0.002064370643704797,271,0.6828292744865535,13.0,16.0
2015-06-28,hyg,328836.0,0.29792221109337863,0.021173570019726036,169,0.702077788906639,15.0,11.0
2015-06-29,eem,438560.0,0.3218382049715557,0.0014848484848451436,175,0.6781617950284498,16.0,13.0
2015-06-29,hyg,291308.0,0.3252430066305468,0.01889952571937426,136,0.6747569933694466,8.0,12.0
2015-06-30,eem,192508.0,0.30924901116030507,0.019846491228065786,76,0.6907509888396973,1.0,7.0
2015-06-30,hyg,96386.0,0.32928390831695825,0.03486111111111945,36,0.6707160916830557,0.0,0.0
2015-07-01,eem,405223.0,0.32819450458757604,0.006364433370246513,172,0.671805495412407,15.0,13.0
2015-07-01,hyg,401863.0,0.3031276912225135,0.015586867559530468,128,0.6968723087774655,19.0,12.0
2015-07-02,eem,275946.0,0.3080477679059249,0.0037512742099908257,109,0.6919522320940754,4.0,11.0
2015-07-02,hyg,183297.0,0.3209862624580964,0.006097560975608535,82,0.6790137375419063,3.0,5.0
2015-07-03,eem,506591.0,0.32959159704777913,0.014720000000001201,250,0.6704084029522288,16.0,11.0
2015-07-03,hyg,288904.0,0.30880077438924275,0.03091397849462258,155,0.69119922561077,8.0,6.0
2015-07-04,eem,435584.0,0.33380933313680744,0.008081232492998532,204,0.666190666863181,4.0,2.0
2015-07-04,hyg,262776.0,0.3337354695797967,0.028255465708295603,159,0.6662645304202098,9.0,4.0
2015-07-05,eem,29259.0,0.21953742171298823,0.06446078431370587,17,0.7804625782869941,6.0,4.0
2015-07-05,hyg,104798.0,0.12169580710303637,0.014545454545454545,11,0.878304192897,13.0,4.0
2015-07-06,eem,1034516.0,0.31400896522611216,-0.009919181347757142,91,0.6859910347739119,17.0,24.0
2015-07-06,hyg,179095.0,0.27722767246676333,0.004551282051275002,52,0.72277232753325,12.0,14.0
2015-07-07,eem,524219.0,0.3406412739327001,0.024475933423297576,247,0.6593587260673034,10.0,14.0
2015-07-07,hyg,429726.0,0.28648697875322754,0.02176245210727874,174,0.7135130212467836,10.0,13.0
2015-07-08,eem,271662.0,0.29417002578286,0.013966550424869844,63,0.705829974217111,21.0,13.0
2015-07-08,hyg,53896.0,0.3577175262654769,-0.03384615384615384,13,0.6422824737345001,3.0,6.0
2015-07-09,eem,289376.0,0.2508799581702816,0.02506768815977894,76,0.7491200418297076,42.0,33.0
2015-07-09,hyg,86255.0,0.22027733765868227,0.056774891774877274,22,0.7797226623412726,3.0,4.0
2015-07-10,eem,614422.0,0.32029524846113483,0.016969534050176458,310,0.6797047515388728,35.0,17.0
2015-07-10,hyg,355759.0,0.27763053857031256,0.038526936026932745,168,0.7223694614296899,12.0,7.0
2015-07-11,eem,501159.0,0.30719241106860873,0.01131270690094202,238,0.6928075889313969,13.0,10.0
2015-07-11,hyg,197523.0,0.25201047596398385,0.01637133699633942,104,0.7479895240360288,1.0,1.0
2015-07-12,eem,381939.0,0.32145165234380924,0.010813234384668366,196,0.6785483476561893,15.0,8.0
2015-07-12,hyg,149420.0,0.23756614262861434,0.004370748299322858,70,0.7624338573714001,4.0,4.0
2015-07-13,eem,82816.0,0.3017004543307857,0.0673821548821143,21,0.6982995456692142,16.0,5.0
2015-07-13,hyg,78670.0,0.22029196137982499,0.05962301587300625,16,0.7797080386201874,1.0,6.0
2015-07-14,eem,115422.0,0.3096453382026923,0.0338136169386,52,0.6903546617973269,62.0,55.0
2015-07-14,hyg,72739.0,0.27834956888437434,0.046404040404046665,30,0.7216504311156666,2.0,4.0
2015-07-15,eem,554881.0,0.2779697070928547,0.011898355754853365,223,0.7220302929071258,8.0,2.0
2015-07-15,hyg,710196.0,0.26287378960926655,0.028660914702583338,216,0.737126210390736,23.0,10.0
2015-07-16,eem,311742.0,0.28797062082357844,0.01819580419580154,195,0.7120293791764123,5.0,4.0
2015-07-16,hyg,511903.0,0.31308106365786853,0.010566903209310126,158,0.6869189363421455,22.0,13.0
2015-07-17,eem,136077.0,0.27746289740368824,0.1555555555555294,17,0.7225371025963528,2.0,3.0
2015-07-17,hyg,52103.0,0.2125504099622475,0.057569444444441675,12,0.7874495900377498,14.0,4.0
2015-07-18,eem,39677.0,0.3047990664171979,-0.0015476190474714238,7,0.6952009335827143,3.0,9.0
2015-07-18,hyg,10785.0,0.338588822319,0.275,2,0.661411177681,1.0,0.0
2015-07-19,eem,185470.0,0.3369134438731639,0.017213114754103278,61,0.6630865561268459,5.0,9.0
2015-07-19,hyg,130415.0,0.32899628720898144,0.03654471544716098,41,0.6710037127910172,6.0,4.0
2015-07-20,eem,319544.0,0.31996800735581304,0.020284174689914208,183,0.6800319926442026,22.0,20.0
2015-07-20,hyg,281691.0,0.28553512453892455,0.026464720846164948,97,0.7144648754610805,5.0,11.0
2015-07-21,eem,339049.0,0.3260177302655922,0.008558333333326666,150,0.67398226973442,3.0,3.0
2015-07-21,hyg,218209.0,0.3060091790405008,0.016874323198655103,98,0.6939908209594933,11.0,8.0
2015-07-22,eem,819968.0,0.3332874433074941,0.021080917874394412,322,0.6667125566925036,31.0,28.0
2015-07-22,hyg,922372.0,0.27955724644928875,0.019287591321256747,297,0.7204427535506999,76.0,66.0
2015-07-23,eem,648106.0,0.33979478465661705,0.033266378066375266,275,0.6602052153433806,17.0,12.0
2015-07-23,hyg,583779.0,0.29080165082651166,0.03987285749480773,246,0.7091983491734792,36.0,20.0
2015-07-24,eem,773110.0,0.32677926945821095,0.006065688329839936,318,0.673220730541788,43.0,38.0
2015-07-24,hyg,577470.0,0.2936904758604248,0.014521818866387573,267,0.7063095241395863,39.0,31.0
2015-07-25,eem,396503.0,0.35591561996953947,0.011648180702039782,181,0.6440843800304538,24.0,10.0
2015-07-25,hyg,260121.0,0.30218838993048,0.022080103359173653,129,0.6978116100695008,11.0,3.0
2015-07-26,eem,41005.0,0.36789036084155996,-0.0390972222223,10,0.6321096391585299,6.0,3.0
2015-07-26,hyg,64368.0,0.23149306885439835,0.15083333333333335,6,0.7685069311456667,31.0,23.0
2015-07-27,eem,521228.0,0.37089122988401785,0.03728366410584508,71,0.6291087701159874,58.0,55.0
2015-07-27,hyg,233652.0,0.18863550857746844,0.09216791979948948,19,0.8113644914225263,26.0,27.0
2015-07-28,eem,676578.0,0.33800484549952253,0.005033429171224399,332,0.661995154500478,21.0,14.0
2015-07-28,hyg,635213.0,0.3107927310519575,0.0207343824511219,233,0.6892072689480419,28.0,17.0
2015-07-29,eem,544399.0,0.34148621392009765,0.016755627114231973,244,0.6585137860798934,13.0,7.0
2015-07-29,hyg,497624.0,0.26520960263400317,0.03586179716237515,173,0.7347903973659774,4.0,7.0
2015-07-30,eem,781089.0,0.3056425866913224,0.014773695139546692,287,0.6943574133086889,16.0,12.0
2015-07-30,hyg,546170.0,0.29675393740117295,0.006867571059433485,215,0.7032460625988375,6.0,10.0
2015-07-31,eem,930626.0,0.31885547782402457,0.013022500283733708,356,0.6811445221759809,40.0,16.0
2015-07-31,hyg,548310.0,0.2808284159617676,0.02549775928297219,284,0.7191715840382286,20.0,16.0
2015-08-01,eem,488688.0,0.3079124672271606,0.007036210317456696,224,0.6920875327728272,24.0,16.0
2015-08-01,hyg,277253.0,0.2943872562185938,0.01385185185185037,135,0.7056127437814009,15.0,4.0
2015-08-02,eem,678406.0,0.32934517143923536,0.006769167691675278,271,0.6706548285607649,10.0,8.0
2015-08-02,hyg,350463.0,0.25839039067604186,0.018352038907599386,162,0.7416096093239631,4.0,3.0
2015-08-03,eem,621090.0,0.3305125654206066,0.01744764957264885,260,0.6694874345793896,36.0,22.0
2015-08-03,hyg,369369.0,0.30467512051329343,0.03204585537918299,147,0.6953248794867223,15.0,3.0
2015-08-04,eem,154397.0,0.28463089742942393,0.18779279609276003,25,0.7153691025705199,6.0,14.0
2015-08-04,hyg,145349.0,0.3090076208325454,0.10909090909090909,11,0.6909923791675454,0.0,1.0
2015-08-05,eem,238226.0,0.3045949603391839,0.04798449612402325,86,0.6954050396607907,31.0,18.0
2015-08-05,hyg,182353.0,0.27361850430503587,0.03634171907755849,53,0.7263814956949584,7.0,4.0
2015-08-06,eem,619207.0,0.31332024084939125,0.016130050505049287,280,0.6866797591506214,64.0,39.0
2015-08-06,hyg,539273.0,0.2734500961290707,0.029489247311828636,248,0.7265499038709192,37.0,20.0
2015-08-07,eem,491094.0,0.3246539169552457,0.017937547241115716,210,0.6753460830447415,31.0,21.0
2015-08-07,hyg,492194.0,0.294156467329775,0.021359729895644202,181,0.7058435326702095,26.0,8.0
2015-08-08,eem,60621.0,0.3458447198793018,0.013235294117647057,17,0.6541552801207059,14.0,9.0
2015-08-08,hyg,11830.0,0.23580748834694004,0.0,10,0.7641925116531001,2.0,1.0
2015-08-09,eem,192539.0,0.3021695786105,0.05051046176045162,31,0.6978304213895258,57.0,38.0
2015-08-09,hyg,23824.0,0.33732025820932254,0.35750000000000004,4,0.6626797417907501,1.0,3.0
2015-08-10,eem,122151.0,0.2640985169531466,0.11429105873545557,27,0.7359014830468888,25.0,20.0
2015-08-10,hyg,28358.0,0.2463164326889671,0.027619047619042856,7,0.7536835673111427,4.0,4.0
2015-08-11,eem,292422.0,0.36906691930602825,0.01692127031632369,81,0.6309330806939876,65.0,65.0
2015-08-11,hyg,272181.0,0.38069090163680835,0.0810495580808146,48,0.6193090983632082,42.0,21.0
2015-08-12,eem,937444.0,0.23886984419044263,0.03534009971509038,104,0.761130155809567,58.0,62.0
2015-08-12,hyg,325554.0,0.281422481592471,0.03898367604618393,56,0.7185775184075125,39.0,23.0
2015-08-13,eem,610799.0,0.35310295837590616,0.013926927300816818,226,0.6468970416240839,37.0,22.0
2015-08-13,hyg,546155.0,0.33565907945543944,0.019204331450095875,177,0.6643409205445667,50.0,8.0
2015-08-14,eem,568372.0,0.3255120532268039,0.012589605734763431,248,0.6744879467731989,35.0,27.0
2015-08-14,hyg,535500.0,0.3121502354894658,0.019199370941568754,160,0.6878497645105051,72.0,52.0
2015-08-15,eem,404330.0,0.32937037907255634,0.010963924963928572,210,0.6706296209274475,39.0,17.0
2015-08-15,hyg,342026.0,0.33244774971534413,0.008212719298245397,152,0.6675522502846517,29.0,15.0
2015-08-16,eem,8529.0,0.19514043213506665,0.094598765432,9,0.804859567865,1.0,0.0
2015-08-16,hyg,11845.0,0.2214495931068,0.09999999999999999,6,0.7785504068931667,3.0,1.0
2015-08-17,eem,184085.0,0.40863233074323313,-0.019392033542992456,53,0.5913676692567735,25.0,8.0
2015-08-17,hyg,246890.0,0.24142674995573157,0.050585063084992304,26,0.7585732500442692,36.0,22.0
2015-08-18,eem,782097.0,0.36021870614129037,0.0264297642321871,62,0.6397812938587275,104.0,74.0
2015-08-18,hyg,170016.0,0.28762995318776424,0.035135566188226316,19,0.7123700468123157,55.0,27.0
2015-08-19,eem,276656.0,0.3345409553371409,0.04130675805676333,60,0.66545904466285,39.0,25.0
2015-08-19,hyg,200062.0,0.17843283104537067,0.11329924242425334,30,0.8215671689546333,18.0,14.0
2015-08-20,eem,686254.0,0.38934690570157565,0.006059641263140697,86,0.6106530942984268,122.0,111.0
2015-08-20,hyg,141881.0,0.381025193530574,-0.005656565656588148,27,0.6189748064693964,25.0,42.0
2015-08-21,eem,411894.0,0.39326037048019435,0.03615136876006232,69,0.606739629519803,43.0,34.0
2015-08-21,hyg,85935.0,0.35867193650535,0.10437996031741331,18,0.6413280634946112,8.0,11.0
2015-08-22,eem,11696057.0,0.4517576463508998,0.005928030303045456,22,0.548242353649091,103.0,87.0
2015-08-22,hyg,60523.0,0.40609922094803996,0.0979166666666625,8,0.593900779052,16.0,12.0
2015-08-23,eem,11701926.0,0.28074503145906665,0.0023919753086222217,18,0.7192549685408888,105.0,94.0
2015-08-23,hyg,41118.0,0.3837453491577227,0.021493055555499997,8,0.61625465084225,4.0,1.0
2015-08-24,eem,395023.0,0.2585925197727819,0.04575112901502348,63,0.7414074802272063,47.0,54.0
2015-08-24,hyg,235180.0,0.27437851611540365,0.039459307359296,25,0.7256214838845999,38.0,26.0
2015-08-25,eem,573668.0,0.310001543645288,0.01910631741139958,236,0.6899984563547237,40.0,31.0
2015-08-25,hyg,514589.0,0.31502778965675343,0.012458261370178757,193,0.6849722103432527,41.0,39.0
2015-08-26,eem,629277.0,0.31804456856384145,0.01989533988271155,297,0.6819554314361583,41.0,15.0
2015-08-26,hyg,472546.0,0.2703322761745954,0.024134366925067836,258,0.7296677238253885,26.0,7.0
2015-08-27,eem,826888.0,0.29684730147398475,0.015011433553779154,307,0.703152698526024,41.0,26.0
2015-08-27,hyg,415764.0,0.3147165696238855,0.02660205790859196,199,0.6852834303761164,25.0,8.0
2015-08-28,eem,976451.0,0.3194450323136883,0.021089098219032893,304,0.6805549676863173,39.0,27.0
2015-08-28,hyg,640714.0,0.29819394006554545,0.021296552234053155,222,0.7018060599344578,30.0,12.0
2015-08-29,eem,644306.0,0.3493649904753014,-0.0009240883959985019,267,0.6506350095247008,42.0,28.0
2015-08-29,hyg,377469.0,0.2679588392974254,0.017212585034016573,175,0.7320411607026099,8.0,1.0
2015-08-30,eem,804817.0,0.3394216861454999,0.012134177516197381,267,0.6605783138545009,55.0,29.0
2015-08-30,hyg,275493.0,0.2813067968354944,0.02195238095238417,120,0.7186932031644917,10.0,8.0
2015-08-31,eem,430278.0,0.346743094196445,0.019969421709655,160,0.6532569058035472,19.0,11.0
2015-08-31,hyg,378925.0,0.27163508919924784,0.050701058201061557,104,0.7283649108007596,7.0,5.0
2015-09-01,eem,157761.0,0.3277073871560953,0.019035314384139537,43,0.6722926128438835,37.0,26.0
2015-09-01,hyg,27422.0,0.23591408586634285,0.2657142857142429,7,0.7640859141335714,5.0,6.0
2015-09-02,eem,237101.0,0.20027370675730394,0.04441121743752632,38,0.7997262932426316,13.0,10.0
2015-09-02,hyg,56171.0,0.202431586604734,0.067645202020202,20,0.797568413395245,3.0,1.0
2015-09-03,eem,242009.0,0.3452857499857917,0.024651314077552455,61,0.654714250014213,17.0,4.0
2015-09-03,hyg,211515.0,0.2965655629126342,0.03285818713448947,38,0.7034344370873683,4.0,4.0
2015-09-04,eem,113325.0,0.32532276156589757,0.016590447154439022,41,0.6746772384341465,18.0,17.0
2015-09-04,hyg,51932.0,0.38912370949069,0.08410227272731999,10,0.6108762905093,6.0,5.0
2015-09-05,eem,61574.0,0.3338326586645871,0.05714285714285715,7,0.6661673413354284,7.0,7.0
2015-09-06,eem,157460.0,0.2573246707824667,0.06761363636366667,12,0.7426753292175832,17.0,12.0
2015-09-06,hyg,168096.0,0.507834390826,0.275,2,0.492165609174,1.0,0.0
2015-09-07,eem,39285.0,0.3615343224399176,-0.04946581196584616,13,0.6384656775601231,2.0,1.0
2015-09-07,hyg,7819.0,0.3911609414898571,0.022857142857142857,7,0.6088390585101285,0.0,1.0
2015-09-08,eem,752503.0,0.3375399488062341,0.020982870370370006,300,0.6624600511937697,38.0,29.0
2015-09-08,hyg,459525.0,0.2961066983884388,0.021013193156051078,231,0.7038933016115569,6.0,13.0
2015-09-09,eem,616418.0,0.3295615380050483,0.011227106227107328,273,0.6704384619949462,28.0,14.0
2015-09-09,hyg,530188.0,0.302924444522909,0.03832914572864071,199,0.6970755554771005,11.0,6.0
2015-09-10,eem,413257.0,0.34522169750904635,0.005959080601940262,154,0.6547783024909608,42.0,32.0
2015-09-10,hyg,266531.0,0.2997188848408797,0.021142857142859052,105,0.7002811151591438,6.0,4.0
2015-09-11,eem,620210.0,0.33297276967467926,0.009166519147928627,269,0.6670272303253233,42.0,23.0
2015-09-11,hyg,411235.0,0.3067131835083522,0.007543881750232277,189,0.6932868164916349,18.0,10.0
2015-09-12,eem,32535.0,0.34703285120254995,-0.01190476190476667,6,0.6529671487974998,6.0,3.0
2015-09-12,hyg,3781.0,0.42941043605699997,0.0,2,0.5705895639430001,0.0,1.0
2015-09-13,eem,34567.0,0.379295558801075,0.1125,8,0.620704441198875,9.0,6.0
2015-09-13,hyg,54058.0,0.30769174883952,0.1333333333334,5,0.6923082511604,3.0,2.0
2015-09-14,eem,51203.0,0.35152354995252777,0.06245370370370389,18,0.6484764500474445,17.0,15.0
2015-09-14,hyg,19675.0,0.5652956120770001,0.0,2,0.434704387923,3.0,3.0
2015-09-15,eem,391015.0,0.3355239524322984,0.05433423355440735,109,0.6644760475677183,102.0,44.0
2015-09-15,hyg,130807.0,0.34655425796708095,0.02086477987421321,53,0.6534457420329206,10.0,1.0
2015-09-16,eem,1011228.0,0.29739854897386,0.026527502204592365,144,0.7026014510261459,75.0,724.0
2015-09-16,hyg,148939.0,0.2867277794547028,0.022018140589567355,98,0.7132722205453037,5.0,0.0
2015-09-17,eem,917646.0,0.33492643714664416,0.029096352749044017,334,0.6650735628533618,52.0,100.0
2015-09-17,hyg,563635.0,0.3068123145944015,0.009172588285958527,258,0.6931876854055968,9.0,4.0
2015-09-18,eem,923483.0,0.34647623370345254,0.022116702741702274,308,0.6535237662965475,54.0,51.0
2015-09-18,hyg,445844.0,0.3108561460448934,0.008644304682044348,212,0.6891438539551068,15.0,14.0
2015-09-19,eem,728543.0,0.34049965827586387,0.018597359735973595,303,0.6595003417241281,28.0,13.0
2015-09-19,hyg,377235.0,0.2742671366137411,0.02241071428571548,168,0.7257328633862551,21.0,3.0
2015-09-20,eem,235416.0,0.32950451863570324,0.009399641577048387,62,0.6704954813643064,20.0,20.0
2015-09-20,hyg,106086.0,0.2907646361552964,0.042499999999999996,28,0.7092353638447142,0.0,3.0
2015-09-21,eem,107883.0,0.33089671914654817,0.0335390946502074,27,0.6691032808534815,13.0,11.0
2015-09-21,hyg,78102.0,0.28639437224715714,0.013181216931214287,14,0.7136056277528571,14.0,7.0
2015-09-22,eem,236962.0,0.37465429759134805,-0.008409569682712961,108,0.6253457024086576,24.0,28.0
2015-09-22,hyg,163472.0,0.32867718694799114,0.04633744855967408,81,0.6713228130520245,5.0,6.0
2015-09-23,eem,611602.0,0.3013168548192531,0.01961567747652683,164,0.6986831451807365,14.0,19.0
2015-09-23,hyg,535418.0,0.27728228182378034,0.03163288514281788,151,0.7227177181762096,58.0,42.0
